
[]
[{'score': 0.576814, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.465914, 'label': '/art and entertainment/shows and events/sports event'}, {'score': 0.284224, 'label': '/business and industrial/hospitality industry/event planning'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.635037, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.214, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.17373, 'label': '/health and fitness/disease'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.91559, 'label': '/health and fitness/disorders/mental disorder'}, {'score': 0.351523, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}, {'score': 0.170544, 'label': '/health and fitness/addiction/substance abuse'}]
[{'score': 0.614436, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.462669, 'label': '/technology and computing/consumer electronics/tv and video equipment/televisions/lcd tvs'}, {'score': 0.345956, 'label': '/health and fitness/disease/cold and flu'}]
Not enough data
[{'score': 0.890366, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.426922, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0497983, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.969722, 'label': '/food and drink/food/candy and sweets'}, {'score': 0.143366, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.10843, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.427321, 'label': '/health and fitness/disease'}, {'score': 0.113114, 'label': '/business and industrial/agriculture and forestry/crops and seed'}, {'score': 0.111025, 'label': '/family and parenting/children'}]
[{'score': 0.603793, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.571405, 'label': '/art and entertainment/humor'}, {'score': 0.453056, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.577274, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.466804, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.251358, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.202927, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.199105, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.142676, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.997729, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0567571, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.0241573, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.998006, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.061722, 'label': '/health and fitness/disease/allergies'}, {'score': 0.0105892, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.853941, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.218789, 'label': '/home and garden/home furnishings/rugs and carpets'}, {'score': 0.170737, 'label': '/art and entertainment/movies and tv/television'}]
[{'score': 0.981133, 'label': '/science/weather'}, {'score': 0.0812944, 'label': '/family and parenting/babies and toddlers/baby food'}, {'score': 0.0257117, 'label': '/style and fashion/clothing/pants'}]
[{'score': 0.366239, 'label': '/science/medicine'}, {'score': 0.239966, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.197814, 'label': '/sports/golf'}]
[{'score': 0.503829, 'label': '/health and fitness/disease/allergies'}, {'score': 0.397624, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.376106, 'label': '/health and fitness/disease'}]
[{'score': 0.751856, 'label': '/health and fitness/disease/autism and pdd'}, {'score': 0.122015, 'label': '/health and fitness/disorders'}, {'score': 0.0999784, 'label': '/health and fitness'}]
[{'score': 0.215235, 'label': '/technology and computing/consumer electronics/audio equipment/speakers'}, {'score': 0.195939, 'label': '/hobbies and interests/guitar'}, {'score': 0.154242, 'label': '/art and entertainment/music/musical instruments/guitars'}]
[{'score': 0.716557, 'label': '/health and fitness/disease/allergies'}, {'score': 0.481632, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.210243, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.614719, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.434465, 'label': '/home and garden/appliances/microwaves'}, {'score': 0.346394, 'label': '/health and fitness/disease/cold and flu'}]
Not enough data
[{'score': 0.79136, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.263997, 'label': '/health and fitness/disorders/mental disorder/panic and anxiety'}, {'score': 0.23035, 'label': '/health and fitness/disorders/mental disorder/depression'}]
[{'score': 0.259585, 'label': '/food and drink/desserts and baking'}, {'score': 0.198477, 'label': '/health and fitness/disease'}, {'score': 0.165071, 'label': '/family and parenting/babies and toddlers/baby food'}]
[{'score': 0.990554, 'label': '/sports/baseball'}, {'score': 0.102094, 'label': '/sports/basketball'}, {'score': 0.0370562, 'label': '/sports'}]
[{'score': 0.572491, 'label': '/health and fitness/disorders/mental disorder/panic and anxiety'}, {'score': 0.497166, 'label': '/health and fitness/disorders'}, {'score': 0.431974, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}]
[{'score': 0.995727, 'label': '/health and fitness/disease/cancer'}, {'score': 0.0712799, 'label': '/health and fitness/disease'}, {'score': 0.0237277, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.706979, 'label': '/art and entertainment/music'}, {'score': 0.678392, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.134964, 'label': '/travel/vacation rentals'}]
[{'score': 0.91559, 'label': '/health and fitness/disorders/mental disorder'}, {'score': 0.351523, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}, {'score': 0.170544, 'label': '/health and fitness/addiction/substance abuse'}]
[{'score': 0.707107, 'label': '/technology and computing/internet technology/social network'}, {'score': 0.705491, 'label': '/health and fitness/disease'}, {'score': 0.0476995, 'label': '/sports/football'}]
[{'score': 0.956771, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.156208, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0818096, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.614565, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.430547, 'label': '/art and entertainment/shows and events/concert'}, {'score': 0.34654, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.695653, 'label': '/home and garden/appliances/small appliances/food processors'}, {'score': 0.287346, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.28692, 'label': '/technology and computing/programming languages/java'}]
[{'score': 0.472011, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.314744, 'label': '/health and fitness/disease/allergies'}, {'score': 0.279795, 'label': '/health and fitness/disorders'}]
[{'score': 0.974029, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.18008, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.113772, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.77756, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.205105, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.159694, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.990059, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0316359, 'label': '/health and fitness/disease'}, {'score': 0.0211497, 'label': '/health and fitness/disease/epidemic'}]
[{'score': 0.892771, 'label': '/science/ecology/pollution'}, {'score': 0.109546, 'label': '/sports/climbing/rock climbing'}, {'score': 0.0875745, 'label': '/art and entertainment/music/music genres/rock music'}]
[{'score': 0.576039, 'label': '/business and industrial/energy/coal'}, {'score': 0.410306, 'label': '/law, govt and politics/legal issues/international law'}, {'score': 0.376472, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.261499, 'label': '/sports/baseball'}, {'score': 0.115474, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.102074, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.998832, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.0224643, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0213642, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.907827, 'label': '/health and fitness/disease/allergies'}, {'score': 0.395749, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.132762, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.57809, 'label': '/technology and computing'}, {'score': 0.567128, 'label': '/technology and computing/hardware/computer'}, {'score': 0.179375, 'label': '/law, govt and politics/legal issues/legislation'}]
[{'score': 0.930256, 'label': '/travel/tourist destinations/mexico and central america'}, {'score': 0.0819994, 'label': '/health and fitness'}, {'score': 0.0428993, 'label': '/health and fitness/disease/diabetes'}]
[{'score': 0.577363, 'label': '/art and entertainment/music/singing'}, {'score': 0.575642, 'label': '/sports/wakeboarding'}, {'score': 0.421635, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.705533, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.6324, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.16976, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.806805, 'label': '/travel/tourist destinations/mexico and central america'}, {'score': 0.194514, 'label': '/health and fitness'}, {'score': 0.131895, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.707132, 'label': '/travel/tourist destinations/mexico and central america'}, {'score': 0.596495, 'label': '/art and entertainment/music'}, {'score': 0.265311, 'label': '/technology and computing/hardware/computer networking/router'}]
[{'score': 0.342681, 'label': '/health and fitness/disease'}, {'score': 0.186106, 'label': '/travel/tourist destinations/australia and new zealand'}, {'score': 0.105336, 'label': '/business and industrial/agriculture and forestry/crops and seed'}]
[{'score': 0.856792, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.490097, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.136294, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.706713, 'label': '/food and drink/healthy eating'}, {'score': 0.705501, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0401345, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.251761, 'label': '/art and entertainment/movies and tv/television'}, {'score': 0.119416, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.0722823, 'label': '/society/crime/property crime/larceny'}]
[{'score': 0.61454, 'label': '/health and fitness/disease'}, {'score': 0.142473, 'label': '/health and fitness/disorders'}, {'score': 0.0910762, 'label': '/health and fitness'}]
[{'score': 0.999915, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0122945, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.00329387, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.273732, 'label': '/food and drink/beverages/alcoholic beverages/cocktails and beer'}, {'score': 0.226956, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.158552, 'label': '/science/weather'}]
[{'score': 0.988961, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.127713, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.0308824, 'label': '/health and fitness/disorders'}]
[{'score': 0.551053, 'label': '/technology and computing/hardware/computer'}, {'score': 0.421509, 'label': '/technology and computing/computer security/antivirus and malware'}, {'score': 0.102404, 'label': '/society/sex'}]
[{'score': 0.252008, 'label': '/home and garden/bed and bath/bedroom/bedding and bed linens'}, {'score': 0.218101, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.186018, 'label': '/food and drink'}]
[{'score': 0.249812, 'label': '/health and fitness/disease/aids and hiv'}, {'score': 0.195346, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.170983, 'label': '/health and fitness/disease'}]
[{'score': 0.656465, 'label': '/health and fitness/disease/asthma'}, {'score': 0.535271, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.351104, 'label': '/health and fitness/disease'}]
[{'score': 0.447049, 'label': '/automotive and vehicles/cars/performance vehicles'}, {'score': 0.32453, 'label': '/art and entertainment/visual art and design/performance art'}, {'score': 0.187894, 'label': '/business and industrial'}]
[{'score': 0.902102, 'label': '/health and fitness/disease'}, {'score': 0.278226, 'label': '/science/medicine/surgery/transplants'}, {'score': 0.0882052, 'label': '/family and parenting/babies and toddlers/baby clothes'}]
[{'score': 0.809932, 'label': '/business and industrial/aerospace and defense/space technology'}, {'score': 0.289514, 'label': '/law, govt and politics/law enforcement/coast guard'}, {'score': 0.137183, 'label': '/sports/rowing'}]
[{'score': 0.409847, 'label': '/law, govt and politics'}, {'score': 0.3075, 'label': '/law, govt and politics/legal issues/legislation'}, {'score': 0.219998, 'label': '/law, govt and politics/government'}]
[{'score': 0.811827, 'label': '/health and fitness/disorders'}, {'score': 0.461451, 'label': '/science/medicine/psychology and psychiatry'}, {'score': 0.155562, 'label': '/health and fitness/disease'}]
[{'score': 0.583772, 'label': '/health and fitness/disease/allergies'}, {'score': 0.229523, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.175494, 'label': '/family and parenting/children'}]
[{'score': 0.241005, 'label': '/health and fitness/disease'}, {'score': 0.227886, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.120687, 'label': '/health and fitness/disease/cancer'}]
[{'score': 0.257221, 'label': '/food and drink/food/salads'}, {'score': 0.178222, 'label': '/food and drink/food and grocery retailers/grocery stores'}, {'score': 0.134641, 'label': '/food and drink/desserts and baking'}]
[{'score': 0.728451, 'label': '/health and fitness'}, {'score': 0.230425, 'label': '/health and fitness/disorders/mental disorder/depression'}, {'score': 0.142162, 'label': '/health and fitness/disease'}]
[{'score': 0.886524, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.105852, 'label': '/health and fitness/disease'}, {'score': 0.0984367, 'label': '/health and fitness/disorders'}]
[{'score': 0.346685, 'label': '/hobbies and interests/reading'}, {'score': 0.321691, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.187852, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.112626, 'label': '/style and fashion/footwear/shoes'}, {'score': 0.102835, 'label': '/food and drink/beverages/alcoholic beverages/cocktails and beer'}, {'score': 0.0976052, 'label': '/home and garden/home furnishings/sofas and chairs'}]
[{'score': 0.900558, 'label': '/health and fitness/disease'}, {'score': 0.0966169, 'label': '/finance/personal finance/financial planning/retirement and pension'}, {'score': 0.0960886, 'label': '/home and garden/appliances/stoves'}]
[{'score': 0.384271, 'label': '/law, govt and politics/legal issues/legislation'}, {'score': 0.365682, 'label': '/law, govt and politics/government'}, {'score': 0.328517, 'label': '/science/biology/breeding'}]
[{'score': 0.927376, 'label': '/technology and computing/internet technology/social network'}, {'score': 0.363276, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0591436, 'label': '/health and fitness/disease/epidemic'}]
[{'score': 0.364792, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.266014, 'label': '/art and entertainment/music'}, {'score': 0.240091, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.534791, 'label': '/automotive and vehicles/vehicle brands/jeep'}, {'score': 0.475359, 'label': '/science/physics/optics'}, {'score': 0.451544, 'label': '/art and entertainment/music/music genres/country music'}]
[{'score': 0.329914, 'label': '/society/sex'}, {'score': 0.240735, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.199836, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.803546, 'label': '/health and fitness/disease'}, {'score': 0.527919, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.166992, 'label': '/hobbies and interests/inventors and patents'}]
[{'score': 0.497428, 'label': '/health and fitness/disease'}, {'score': 0.156652, 'label': '/health and fitness/disorders'}, {'score': 0.116491, 'label': '/health and fitness/disease/autism and pdd'}]
[{'score': 0.706005, 'label': '/health and fitness/disease/arthritis'}, {'score': 0.467966, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.255615, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.417048, 'label': '/style and fashion/clothing/pants'}, {'score': 0.229837, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.199092, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.88061, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.0920595, 'label': '/shopping'}, {'score': 0.081551, 'label': '/food and drink/food/candy and sweets'}]
Not enough data
[{'score': 0.551622, 'label': '/pets/birds'}, {'score': 0.105233, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.0716128, 'label': '/religion and spirituality/hinduism'}]
[{'score': 0.859613, 'label': '/health and fitness/disease/allergies'}, {'score': 0.290617, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.157521, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.999991, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.00256295, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.00245245, 'label': '/health and fitness/disorders'}]
[{'score': 0.2733, 'label': '/food and drink/food/candy and sweets'}, {'score': 0.168341, 'label': '/health and fitness/addiction/smoking addiction'}, {'score': 0.159092, 'label': '/real estate/apartments'}]
[{'score': 0.169485, 'label': '/law, govt and politics/law enforcement/police'}, {'score': 0.149414, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.147194, 'label': '/health and fitness'}]
[{'score': 0.232385, 'label': '/technology and computing/consumer electronics/telephones/mobile phones/smart phones'}, {'score': 0.128654, 'label': '/society/sex'}, {'score': 0.128082, 'label': '/technology and computing/consumer electronics/telephones/mobile phones'}]
[{'score': 0.885651, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.322529, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.167554, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.627135, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.552748, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.340799, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.723996, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.614875, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.209197, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.398229, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.385466, 'label': '/society/sex'}, {'score': 0.30724, 'label': '/art and entertainment/comics and animation/anime and manga'}]
[{'score': 0.796212, 'label': '/art and entertainment/movies and tv/television'}, {'score': 0.112374, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.0949932, 'label': '/sports/boxing'}]
[{'score': 0.762948, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.397997, 'label': '/science/social science/linguistics/translation'}, {'score': 0.189276, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.396004, 'label': '/business and industrial/energy/oil'}, {'score': 0.23112, 'label': '/health and fitness/disease/asthma'}, {'score': 0.198855, 'label': '/health and fitness/disease'}]
[{'score': 0.739782, 'label': '/travel/tourist facilities/hotel'}, {'score': 0.208222, 'label': '/travel/hotels'}, {'score': 0.148464, 'label': '/health and fitness/disorders/mental disorder'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.7068, 'label': '/technology and computing/consumer electronics/camera and photo equipment/cameras and camcorders/camera bags'}, {'score': 0.510031, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.382702, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.586038, 'label': '/travel/tourist destinations/italy'}, {'score': 0.541709, 'label': '/art and entertainment/comics and animation/anime and manga'}, {'score': 0.302126, 'label': '/art and entertainment/movies and tv/classics/silent films'}]
[{'score': 0.200177, 'label': '/food and drink/food/grains and pasta'}, {'score': 0.145732, 'label': '/food and drink'}, {'score': 0.118512, 'label': '/science/medicine/veterinary medicine'}]
[{'score': 0.698586, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.524185, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.173341, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.645174, 'label': '/food and drink/beverages/non alcoholic beverages/bottled water'}, {'score': 0.587959, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.307544, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.570735, 'label': '/art and entertainment/music/singing'}, {'score': 0.328712, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.303715, 'label': '/society/sex'}]
[{'score': 0.704001, 'label': '/art and entertainment/visual art and design/design'}, {'score': 0.614429, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.345943, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.726255, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.544946, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.180206, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.980032, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.155762, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.107332, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.633775, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.50509, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.436723, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.233805, 'label': '/technology and computing'}, {'score': 0.14803, 'label': '/technology and computing/software'}, {'score': 0.140075, 'label': '/hobbies and interests/guitar'}]
[{'score': 0.702244, 'label': '/business and industrial'}, {'score': 0.458417, 'label': '/finance/personal finance/lending/credit cards'}, {'score': 0.414139, 'label': '/technology and computing/internet technology/social network'}]
[{'score': 0.376484, 'label': '/health and fitness'}, {'score': 0.252098, 'label': '/society/welfare/social services'}, {'score': 0.13274, 'label': '/law, govt and politics/government'}]
[{'score': 0.657453, 'label': '/business and industrial/energy/oil'}, {'score': 0.514124, 'label': '/food and drink'}, {'score': 0.297577, 'label': '/health and fitness/disorders/mental disorder/depression'}]
[{'score': 0.642308, 'label': '/art and entertainment/comics and animation/anime and manga'}, {'score': 0.566323, 'label': '/health and fitness/disease/allergies'}, {'score': 0.354126, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.576338, 'label': '/technology and computing/computer certification'}, {'score': 0.567102, 'label': '/family and parenting/parenting teens'}, {'score': 0.41731, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.994935, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0640412, 'label': '/health and fitness/disease/allergies'}, {'score': 0.0422833, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.908184, 'label': '/health and fitness/disease/allergies'}, {'score': 0.410302, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.0781833, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.736761, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.515462, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.165556, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.548574, 'label': '/home and garden/home furnishings/rugs and carpets'}, {'score': 0.376725, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.259002, 'label': '/health and fitness/disease'}]
[{'score': 0.868929, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.48923, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0534992, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.720783, 'label': '/food and drink/desserts and baking'}, {'score': 0.423659, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.255034, 'label': '/science/ecology/waste management/recycling'}]
[{'score': 0.863308, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.288358, 'label': '/food and drink/food/candy and sweets'}, {'score': 0.114625, 'label': '/food and drink'}]
[{'score': 0.454191, 'label': '/food and drink/food/candy and sweets'}, {'score': 0.226672, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.197227, 'label': '/health and fitness/disorders'}]
[{'score': 0.148936, 'label': '/health and fitness/disorders/sleep disorders'}, {'score': 0.111966, 'label': '/travel/tourist destinations/mexico and central america'}, {'score': 0.106944, 'label': '/food and drink/desserts and baking'}]
[{'score': 0.17583, 'label': '/education/school'}, {'score': 0.148801, 'label': '/family and parenting/children'}, {'score': 0.115278, 'label': '/art and entertainment/visual art and design/drawing'}]
[{'score': 0.708193, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.32849, 'label': '/health and fitness/disease/chronic fatigue syndrome'}, {'score': 0.130977, 'label': '/health and fitness/disease/chronic pain'}]
[{'score': 0.508718, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.4768, 'label': '/pets/large animals'}, {'score': 0.449369, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.423137, 'label': '/health and fitness/disease'}, {'score': 0.404472, 'label': '/society/welfare/healthcare'}, {'score': 0.132089, 'label': '/technology and computing'}]
[{'score': 0.781652, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.257532, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.20687, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}]
[{'score': 0.632504, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.510692, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.408792, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.729536, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.547408, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.181021, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.338091, 'label': '/travel'}, {'score': 0.156944, 'label': '/art and entertainment/shows and events/conference'}, {'score': 0.150151, 'label': '/health and fitness/disease'}]
[{'score': 0.577263, 'label': '/art and entertainment/visual art and design/drawing'}, {'score': 0.31357, 'label': '/science/social science/history/prehistory'}, {'score': 0.226991, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.759839, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.523591, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.223077, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.62631, 'label': '/shopping/toys'}, {'score': 0.614448, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.345977, 'label': '/health and fitness/disease/cold and flu'}]
